Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
17.1,0.72,3.059,308,11.0768,1017.77,Foggy starting overnight continuing until morning.
18.93888889,0.64,4.2021,306,11.27,1017.3,Foggy starting overnight continuing until morning.
17.91666667,0.68,4.0894,6,11.27,1016.9,Foggy starting overnight continuing until morning.
19.98333333,0.53,1.2236,72,11.1412,1016.4,Foggy starting overnight continuing until morning.
20.07222222,0.62,9.0643,352,11.27,1015.9,Foggy starting overnight continuing until morning.
20.07222222,0.56,9.4829,2,11.27,1015.29,Foggy starting overnight continuing until morning.
20.08333333,0.58,7.4865,15,11.3988,1014.9,Foggy starting overnight continuing until morning.
19.08888889,0.63,9.1287,23,11.2056,1014.68,Foggy starting overnight continuing until morning.
17.45,0.62,7.567,24,11.2056,1014.78,Foggy starting overnight continuing until morning.
15.56666667,0.74,0.5152,116,9.982,1015.04,Foggy starting overnight continuing until morning.
12.49444444,0.91,3.9445,197,9.982,1015.51,Foggy starting overnight continuing until morning.
12.24444444,0.89,1.5295,140,15.8263,1015.72,Foggy starting overnight continuing until morning.
11.41666667,0.92,2.9624,275,14.9569,1015.79,Foggy starting overnight continuing until morning.
10.55555556,0.95,6.0375,290,14.812,1015.83,Foggy in the morning.
10.46666667,0.93,3.0751,270,9.8049,1015.95,Foggy in the morning.
10.25,0.95,5.2969,278,4.7495,1017.13,Foggy in the morning.
9.355555556,0.96,1.5295,100,4.025,1015.82,Foggy in the morning.
8.311111111,0.96,3.22,300,2.0286,1015.82,Foggy in the morning.
8.811111111,0.96,3.3971,333,1.7388,1015.89,Foggy in the morning.
8.733333333,0.93,6.3434,304,0.7889,1015.83,Foggy in the morning.
11.93333333,0.93,11.27,140,9.8049,1016.12,Foggy in the morning.
14.51666667,0.84,1.7066,129,9.5473,1016.23,Foggy in the morning.
18.73333333,0.68,3.22,300,9.982,1016.23,Foggy in the morning.
20.02777778,0.6,7.245,160,9.982,1016.38,Foggy in the morning.
21.03888889,0.55,6.4883,209,10.0303,1016.66,Foggy in the morning.
20.73888889,0.46,6.5044,179,15.8746,1016.58,Foggy in the morning.
22.31666667,0.48,7.5348,235,11.27,1016.27,Foggy in the morning.
22.11111111,0.5,6.4561,145,11.4471,1015.96,Foggy in the morning.
22.73333333,0.38,1.0143,262,10.0464,1015.34,Foggy in the morning.
22.77777778,0.37,5.1842,90,10.0464,1014.7,Foggy in the morning.
21.21666667,0.41,7.2772,58,11.4471,1015.2,Foggy in the morning.
20.18333333,0.45,1.4812,179,10.0464,1014.87,Foggy in the morning.
18.01111111,0.68,0.322,157,9.982,1014.78,Foggy in the morning.
17.42222222,0.65,0.5313,139,9.982,1015.54,Foggy in the morning.
13.96111111,0.82,0,0,9.982,1016.01,Foggy in the morning.
13.28888889,0.89,2.8819,329,15.8263,1016.52,Foggy in the morning.
12.32222222,0.89,2.4794,262,9.982,1016.96,Foggy in the morning.
11.11666667,0.95,3.1717,268,6.2951,1017.04,Partly cloudy until evening.
10.53333333,0.95,11.27,280,6.2951,1017.33,Partly cloudy until evening.
12.38333333,0.8,4.6207,172,14.168,1019.59,Partly cloudy until evening.
9.861111111,0.96,3.0751,273,3.8318,1017.25,Partly cloudy until evening.
8.872222222,0.95,1.5295,320,3.3649,1017.42,Partly cloudy until evening.
8.672222222,0.94,3.6386,317,4.2826,1017.74,Partly cloudy until evening.
7.688888889,1,0,0,0.7406,1018.13,Partly cloudy until evening.
10.91111111,0.99,1.61,210,4.1216,1018.62,Partly cloudy until evening.
14.83888889,0.82,2.6565,193,8.3398,1019.08,Partly cloudy until evening.
18.8,0.65,1.5295,140,9.982,1019.11,Partly cloudy until evening.
21.09444444,0.49,4.8783,199,9.982,1019.5,Partly cloudy until evening.
22.02777778,0.49,4.2826,226,11.0285,1019.86,Partly cloudy until evening.
22.82777778,0.47,3.6225,188,11.2056,1019.79,Partly cloudy until evening.
22.91666667,0.37,4.5563,292,9.982,1019.47,Partly cloudy until evening.
23.91666667,0.37,6.2951,154,10.3523,1019.25,Partly cloudy until evening.
23.91111111,0.4,2.5599,333,9.982,1018.89,Partly cloudy until evening.
23.93333333,0.37,4.347,178,9.982,1018.6,Partly cloudy until evening.
23.91666667,0.32,1.1753,205,10.3523,1018.67,Partly cloudy until evening.
22.82222222,0.44,3.1234,214,9.982,1018.59,Partly cloudy until evening.
21.22777778,0.48,0.4025,181,9.982,1018.67,Partly cloudy until evening.
19.07777778,0.51,2.6887,185,9.982,1019.22,Partly cloudy until evening.
17.06111111,0.63,1.5778,228,9.982,1019.88,Partly cloudy until evening.
14.90555556,0.72,3.7513,136,15.8263,1019.91,Partly cloudy until evening.
13.08333333,0.87,3.4132,185,14.9569,1020.02,Partly cloudy until evening.
12.71111111,0.89,3.2522,169,15.8263,1020.11,Partly cloudy starting in the morning.
12.12777778,0.89,3.1717,148,14.9086,1020.12,Partly cloudy starting in the morning.
11.81111111,0.84,4.991,68,14.9569,1018.38,Partly cloudy starting in the morning.
12.01666667,0.8,6.2629,169,14.9086,1019.91,Partly cloudy starting in the morning.
12.04444444,0.8,6.4239,187,14.812,1020.03,Partly cloudy starting in the morning.
10.62777778,0.86,9.7083,151,14.0875,1020.39,Partly cloudy starting in the morning.
9.911111111,0.99,9.1448,141,6.118,1020.6,Partly cloudy starting in the morning.
12.55555556,0.9,7.7441,169,9.9015,1020.81,Partly cloudy starting in the morning.
15.00555556,0.78,8.7584,154,9.9015,1021.01,Partly cloudy starting in the morning.
17.33888889,0.74,12.1877,150,9.982,1020.94,Partly cloudy starting in the morning.
19.1,0.67,12.6224,150,9.982,1020.66,Partly cloudy starting in the morning.
21.26111111,0.57,9.9176,147,10.3523,1020.53,Partly cloudy starting in the morning.
22.41111111,0.54,11.4471,168,11.2056,1020.16,Partly cloudy starting in the morning.
22.93888889,0.5,8.5491,155,11.2056,1019.95,Partly cloudy starting in the morning.
23.92777778,0.47,11.3022,153,11.3988,1019.43,Partly cloudy starting in the morning.
23.96111111,0.47,8.3076,142,9.982,1018.97,Partly cloudy starting in the morning.
23.96111111,0.38,8.5813,150,9.982,1018.28,Partly cloudy starting in the morning.
23.11111111,0.42,10.7065,145,10.3523,1017.97,Partly cloudy starting in the morning.
22.82222222,0.44,12.4936,178,9.982,1017.68,Partly cloudy starting in the morning.
21.11111111,0.47,5.2164,137,9.982,1017.89,Partly cloudy starting in the morning.
18.18888889,0.58,4.8622,95,10.3523,1017.96,Partly cloudy starting in the morning.
16.01666667,0.72,4.6046,50,9.982,1018.31,Partly cloudy starting in the morning.
15.46666667,0.72,6.44,80,15.8263,1018.6,Partly cloudy starting in the morning.
14.60555556,0.76,6.7459,83,14.9569,1018.65,Partly cloudy starting in the morning.
13.31111111,0.82,3.542,73,15.8263,1018.44,Mostly cloudy starting overnight continuing until night.
12.73333333,0.83,3.0751,70,15.8263,1018.23,Mostly cloudy starting overnight continuing until night.
13.78888889,0.77,6.0858,50,14.9569,1014.58,Mostly cloudy starting overnight continuing until night.
10.57777778,0.88,6.44,190,15.8263,1018.11,Mostly cloudy starting overnight continuing until night.
10.48333333,0.92,3.22,340,15.4721,1017.73,Mostly cloudy starting overnight continuing until night.
10.28888889,0.91,3.7513,48,14.8764,1017.7,Mostly cloudy starting overnight continuing until night.
9.972222222,0.92,1.5617,106,10.9802,1017.62,Mostly cloudy starting overnight continuing until night.
13.63888889,0.9,2.7048,193,9.8049,1017.54,Mostly cloudy starting overnight continuing until night.
16.73888889,0.74,7.245,147,10.3523,1017.7,Mostly cloudy starting overnight continuing until night.
18.83888889,0.65,3.4132,94,9.982,1017.78,Mostly cloudy starting overnight continuing until night.
21.16111111,0.59,4.6046,178,9.982,1017.3,Mostly cloudy starting overnight continuing until night.
22.58888889,0.53,4.4275,117,10.4006,1017.19,Mostly cloudy starting overnight continuing until night.
22.89444444,0.48,7.6636,53,11.27,1016.68,Mostly cloudy starting overnight continuing until night.
24.00555556,0.47,9.66,82,11.2056,1016.08,Mostly cloudy starting overnight continuing until night.
24.00555556,0.35,8.0017,70,11.3988,1015.62,Mostly cloudy starting overnight continuing until night.
23.97777778,0.44,9.2897,136,11.2056,1014.86,Mostly cloudy starting overnight continuing until night.
25.04444444,0.32,3.5903,185,11.2056,1013.97,Mostly cloudy starting overnight continuing until night.
24.07777778,0.35,4.9588,101,10.3523,1013.39,Mostly cloudy starting overnight continuing until night.
22.38333333,0.45,9.4829,102,9.982,1013.18,Mostly cloudy starting overnight continuing until night.
21.20555556,0.52,3.6869,101,9.982,1013.21,Mostly cloudy starting overnight continuing until night.
18.26111111,0.62,6.2146,28,10.3523,1013.75,Mostly cloudy starting overnight continuing until night.
17.2,0.67,14.49,30,9.982,1014.13,Mostly cloudy starting overnight continuing until night.
15.99444444,0.75,3.1073,54,9.982,1014.13,Mostly cloudy starting overnight continuing until night.
15.96111111,0.79,12.2843,23,11.9301,1014.06,Mostly cloudy starting overnight continuing until night.
15.44444444,0.72,13.846,31,15.8263,1013.92,Mostly cloudy throughout the day.
14.37222222,0.75,10.9963,52,15.8263,1013.82,Mostly cloudy throughout the day.
13.60555556,0.9,9.982,53,12.0428,1012.67,Mostly cloudy throughout the day.
12.82222222,0.82,6.2468,48,15.8263,1013.04,Mostly cloudy throughout the day.
12.75,0.83,3.3488,72,15.8263,1013.03,Mostly cloudy throughout the day.
11.41666667,0.92,6.2307,38,15.2628,1012.98,Mostly cloudy throughout the day.
12.33333333,0.86,2.4633,139,9.982,1012.83,Mostly cloudy throughout the day.
14.90555556,0.78,10.2879,160,9.982,1013.03,Mostly cloudy throughout the day.
15.89444444,0.74,10.2879,154,9.982,1013.13,Mostly cloudy throughout the day.
17.22777778,0.72,12.0589,147,9.982,1013.13,Mostly cloudy throughout the day.
17.82777778,0.73,7.4704,166,9.982,1013.1,Mostly cloudy throughout the day.
17.91666667,0.72,10.0947,158,9.982,1013.17,Mostly cloudy throughout the day.
19.05555556,0.67,9.0965,128,9.982,1013,Mostly cloudy throughout the day.
20.14444444,0.67,7.5187,177,9.982,1012.69,Mostly cloudy throughout the day.
20.26111111,0.62,3.8962,166,9.982,1012.54,Mostly cloudy throughout the day.
21.20555556,0.62,4.6368,170,9.982,1011.87,Mostly cloudy throughout the day.
21.25555556,0.67,4.8944,164,9.982,1011.19,Mostly cloudy throughout the day.
20.23333333,0.66,7.2128,161,9.982,1011.17,Mostly cloudy throughout the day.
19.07777778,0.71,7.6475,153,9.982,1011.08,Mostly cloudy throughout the day.
17.94444444,0.77,10.5777,142,9.982,1011.28,Mostly cloudy throughout the day.
15.49444444,0.82,20.608,151,11.0285,1012.08,Mostly cloudy throughout the day.
14.14444444,0.89,8.4364,146,9.9015,1012.64,Mostly cloudy throughout the day.
14.53888889,0.86,11.0768,103,11.8979,1012.79,Mostly cloudy throughout the day.
14.13888889,0.86,3.6708,142,11.6886,1012.79,Mostly cloudy throughout the day.
13.4,0.9,3.5098,116,11.9784,1012.56,Mostly cloudy throughout the day.
13.42777778,0.9,3.3488,71,11.9784,1012.8,Mostly cloudy throughout the day.
11.58888889,0.74,5.474,139,14.9569,1009.9,Mostly cloudy throughout the day.
14.42222222,0.83,10.7709,63,14.9086,1011.91,Mostly cloudy throughout the day.
13.91666667,0.86,10.6904,72,14.812,1011.72,Mostly cloudy throughout the day.
13.4,0.9,10.3201,82,14.0875,1011.51,Mostly cloudy throughout the day.
13.86666667,0.9,7.9373,106,9.9015,1011.51,Mostly cloudy throughout the day.
14.90555556,0.84,11.27,108,9.7566,1011.6,Mostly cloudy throughout the day.
15.93333333,0.74,10.6743,132,9.4346,1011.59,Mostly cloudy throughout the day.
17.12777778,0.65,19.8996,138,9.9015,1011.41,Mostly cloudy throughout the day.
18.75,0.58,19.4166,157,9.9015,1011.2,Mostly cloudy throughout the day.
18.96111111,0.6,17.0499,147,9.982,1011.25,Mostly cloudy throughout the day.
19.99444444,0.54,16.8728,136,10.0464,1010.98,Mostly cloudy throughout the day.
21.11111111,0.5,17.3397,129,10.0464,1010.48,Mostly cloudy throughout the day.
21.09444444,0.46,21.9604,140,10.4006,1010.24,Mostly cloudy throughout the day.
21.17777778,0.43,19.8191,157,10.0464,1009.55,Mostly cloudy throughout the day.
21.22777778,0.41,16.4703,156,11.27,1009.04,Mostly cloudy throughout the day.
20.1,0.45,13.7977,137,11.4471,1008.55,Mostly cloudy throughout the day.
19.02777778,0.51,9.7888,147,11.27,1008.17,Mostly cloudy throughout the day.
17.85,0.59,14.0553,121,11.2056,1008.46,Mostly cloudy throughout the day.
16.26111111,0.66,11.2861,122,9.9015,1008.94,Mostly cloudy throughout the day.
14.98333333,0.72,13.9426,129,11.27,1009.55,Mostly cloudy throughout the day.
14.46666667,0.65,11.0285,139,14.812,1009.57,Mostly cloudy throughout the day.
13.94444444,0.6,10.8031,150,14.9569,1009.53,Mostly cloudy throughout the day.
12.31666667,0.65,11.1734,139,15.8263,1009.56,Mostly cloudy until night.
11.76111111,0.66,10.8997,159,15.8263,1009.47,Mostly cloudy until night.
10.82777778,0.62,13.1859,142,14.9569,1011.18,Mostly cloudy until night.
10.13888889,0.73,10.948,141,15.8263,1009.25,Mostly cloudy until night.
10.62777778,0.71,11.109,160,14.9086,1008.87,Mostly cloudy until night.
10.60555556,0.69,13.524,157,14.9569,1008.82,Mostly cloudy until night.
10.07222222,0.71,15.5848,139,9.982,1008.84,Mostly cloudy until night.
11.16111111,0.71,21.5257,149,9.982,1009.07,Mostly cloudy until night.
12.88888889,0.67,22.9586,150,10.3523,1009.23,Mostly cloudy until night.
15.05,0.6,26.4845,149,11.2056,1009.25,Mostly cloudy until night.
15.16111111,0.59,26.726,149,9.982,1009.44,Mostly cloudy until night.
16.27222222,0.56,23.3611,149,10.3523,1009.76,Mostly cloudy until night.
17.8,0.46,28.0623,148,9.982,1009.34,Mostly cloudy until night.
17.93888889,0.46,27.9013,158,9.982,1009.14,Mostly cloudy until night.
18.85555556,0.41,25.7439,155,10.3523,1009.01,Mostly cloudy until night.
17.98888889,0.43,26.3557,158,9.982,1008.83,Mostly cloudy until night.
17.96111111,0.51,25.0516,129,9.982,1008.43,Mostly cloudy until night.
17.36111111,0.47,25.5668,141,10.3523,1008.7,Mostly cloudy until night.
16.25,0.52,23.3289,148,9.982,1009.03,Mostly cloudy until night.
14.12222222,0.47,20.0284,158,9.982,1009.42,Mostly cloudy until night.
12.95,0.55,14.9569,157,10.3523,1010.18,Mostly cloudy until night.
12.24444444,0.52,22.9425,160,9.982,1010.85,Mostly cloudy until night.
11.68888889,0.57,19.6581,159,15.8263,1011.08,Mostly cloudy until night.
11.15555556,0.59,20.7368,157,14.9569,1011.22,Mostly cloudy until night.
9.216666667,0.9,5.8443,189,14.6349,1014.24,Partly cloudy until night.
8.683333333,0.9,5.2486,246,11.6725,1014.73,Partly cloudy until night.
9.188888889,0.77,12.3165,328,14.9569,1013.46,Partly cloudy until night.
8.594444444,0.93,6.2951,80,11.6725,1014.81,Partly cloudy until night.
7.505555556,0.93,1.8515,149,9.6761,1014.35,Partly cloudy until night.
6.216666667,0.95,9.6761,302,9.6922,1014.42,Partly cloudy until night.
5.855555556,0.93,0.4347,53,0.4669,1014.35,Partly cloudy until night.
5.933333333,1,0.1449,230,5.8443,1014.55,Partly cloudy until night.
10.40555556,1,0.7245,18,5.3935,1014.91,Partly cloudy until night.
12.54444444,0.78,7.2611,159,9.5312,1014.44,Partly cloudy until night.
13.86111111,0.77,3.8801,245,11.1251,1014.52,Partly cloudy until night.
15.97777778,0.63,4.669,291,11.3988,1014.75,Partly cloudy until night.
17.26666667,0.57,5.474,312,11.27,1014.41,Partly cloudy until night.
17.84444444,0.5,2.6726,211,11.27,1014.02,Partly cloudy until night.
16.42777778,0.54,3.9928,296,10.8997,1013.55,Partly cloudy until night.
17.77777778,0.46,1.6744,264,11.27,1013.02,Partly cloudy until night.
17.84444444,0.45,4.4275,41,11.27,1011.95,Partly cloudy until night.
17.3,0.5,5.6672,12,11.3988,1012.11,Partly cloudy until night.
15.18333333,0.65,12.7351,70,11.2056,1012.13,Partly cloudy until night.
13.00555556,0.7,3.7191,62,15.8263,1012.52,Partly cloudy until night.
12.69444444,0.74,7.9373,307,9.982,1013.08,Partly cloudy until night.
12.19444444,0.72,9.7083,339,9.982,1013.35,Partly cloudy until night.
12.08333333,0.71,16.9855,348,15.8263,1013.19,Partly cloudy until night.
10.61666667,0.74,10.8514,311,14.9569,1013.54,Partly cloudy until night.
11.6,0.57,16.9855,150,15.8263,1011.68,Mostly cloudy throughout the day.
11.02222222,0.6,16.9211,140,15.8263,1011.79,Mostly cloudy throughout the day.
11.88888889,0.6,15.939,150,14.9569,1013.76,Mostly cloudy throughout the day.
10.41666667,0.64,16.6474,139,15.8263,1011.39,Mostly cloudy throughout the day.
10.3,0.67,13.3952,138,15.8263,1011.42,Mostly cloudy throughout the day.
9.483333333,0.72,13.3791,119,14.9569,1011.65,Mostly cloudy throughout the day.
9.772222222,0.68,12.8317,117,9.982,1011.83,Mostly cloudy throughout the day.
10.93333333,0.67,11.1412,98,9.982,1012.42,Mostly cloudy throughout the day.
11.65555556,0.66,7.1806,90,15.3111,1012.96,Mostly cloudy throughout the day.
13.93888889,0.55,21.5579,128,9.982,1012.97,Mostly cloudy throughout the day.
15.02777778,0.54,17.3075,129,9.982,1013.36,Mostly cloudy throughout the day.
16.03888889,0.47,24.5203,132,11.4471,1013.41,Mostly cloudy throughout the day.
15.22777778,0.51,20.3665,147,11.2056,1013.34,Mostly cloudy throughout the day.
16.20555556,0.44,14.4417,129,11.2056,1013.62,Mostly cloudy throughout the day.
17.3,0.43,18.0159,124,11.3988,1013.28,Mostly cloudy throughout the day.
17.77777778,0.43,15.8263,158,11.2056,1012.98,Mostly cloudy throughout the day.
17.8,0.38,17.2431,148,11.2056,1012.5,Mostly cloudy throughout the day.
17.26111111,0.39,16.8728,150,11.3988,1012.61,Mostly cloudy throughout the day.
17.2,0.38,15.3111,158,11.2056,1012.88,Mostly cloudy throughout the day.
15.02222222,0.45,20.9139,168,9.982,1012.98,Mostly cloudy throughout the day.
13.92777778,0.47,13.3469,166,10.3523,1013.73,Mostly cloudy throughout the day.
12.36666667,0.57,9.4346,159,9.982,1014.17,Mostly cloudy throughout the day.
12.29444444,0.59,6.7781,152,15.8263,1014.46,Mostly cloudy throughout the day.
12.78888889,0.56,14.4095,160,15.3111,1014.45,Mostly cloudy throughout the day.
9.533333333,0.76,7.084,310,15.8263,1013.49,Mostly cloudy until evening.
9.972222222,0.71,14.4256,310,15.8263,1013.41,Mostly cloudy until evening.
4.911111111,0.91,1.0143,140,3.4454,1015.4,Mostly cloudy until evening.
7.916666667,0.78,11.6725,320,15.8263,1013.19,Mostly cloudy until evening.
7.383333333,0.82,14.6188,319,15.8263,1012.8,Mostly cloudy until evening.
7.972222222,0.82,11.8496,309,14.8764,1013.1,Mostly cloudy until evening.
8.816666667,0.84,14.49,320,10.948,1013.14,Mostly cloudy until evening.
8.794444444,0.84,23.3289,320,10.948,1013.64,Mostly cloudy until evening.
7.888888889,0.89,26.8387,330,11.2056,1014.12,Mostly cloudy until evening.
7.8,0.96,22.7815,329,7.9695,1014.48,Mostly cloudy until evening.
7.822222222,0.95,14.2163,328,6.118,1014.97,Mostly cloudy until evening.
7.944444444,0.95,9.7727,299,10.0625,1015.66,Mostly cloudy until evening.
8.077777778,0.94,15.778,291,11.27,1015.89,Mostly cloudy until evening.
10.22777778,0.81,11.3183,291,11.27,1015.69,Mostly cloudy until evening.
11.36111111,0.74,4.2021,292,11.0768,1015.59,Mostly cloudy until evening.
